date,open,high,low,close,volume
2010-10-08,4696.3800,4787.4500,4691.6400,4767.9700,5155148800
2010-10-11,4784.6500,4825.3600,4746.5400,4789.1500,7659540800
2010-10-12,4772.9100,4808.1300,4748.7400,4806.0300,6783344000
2010-10-13,4808.3900,4838.8600,4765.9400,4836.7400,7737040000
2010-10-14,4842.6900,4848.8600,4675.3800,4679.5500,7571346400
2010-10-15,4654.2700,4719.9300,4638.2400,4691.4500,7182738400
2010-10-18,4699.0300,4701.1600,4545.0700,4636.6400,8367456000
2010-10-19,4637.9600,4779.1100,4637.0500,4778.6100,6516314400
2010-10-20,4682.6500,4828.9000,4661.1900,4794.1900,7663805600
2010-10-21,4805.7000,4844.5400,4771.6100,4833.8000,6789941600
2010-10-22,4837.3300,4892.6200,4826.8300,4877.9300,6607192000
2010-10-25,4894.8500,4998.8900,4894.8100,4998.5000,8102924800
2010-10-26,5010.0200,5046.6500,4983.8400,5046.1500,8913848800
2010-10-27,5046.2100,5088.8500,4976.7100,4994.7700,8049168000
2010-10-28,4978.5400,5020.0700,4952.7100,4999.5900,6178162000
2010-10-29,5005.6600,5068.7000,4992.8100,5055.4900,6547187600
2010-11-01,5072.7600,5199.8100,5072.7600,5199.5200,8523837600
2010-11-02,5211.4700,5272.4500,5171.5000,5173.0700,9686436800
2010-11-03,5165.9100,5197.9600,5096.4600,5098.5400,7631712000
2010-11-04,5104.7700,5228.9200,5104.7700,5228.3000,7612600800
2010-11-05,5274.5700,5313.4800,5244.3800,5311.7700,8950491200
2010-11-08,5338.5100,5431.3900,5330.5100,5431.0900,9507648800
2010-11-09,5435.3600,5468.3600,5398.7000,5467.8400,9270058400
2010-11-10,5459.4000,5504.8800,5432.6300,5484.7400,8859264000
2010-11-11,5462.7600,5581.3500,5440.1000,5440.1000,9877328000
2010-11-12,5411.8700,5445.7100,5094.8000,5111.1900,10514325600
2010-11-15,5117.1600,5255.8500,5083.8500,5255.2700,6785033600
2010-11-16,5259.5100,5288.9700,5017.2500,5068.4600,7836215200
2010-11-17,4989.8000,5039.0900,4830.5100,4855.8500,5430788800
2010-11-18,4885.9100,4941.2000,4814.4200,4932.4000,4202450400
2010-11-19,4959.0600,5081.0300,4919.2800,5081.0300,5421057600
2010-11-22,5049.4600,5190.6100,5036.3200,5150.6700,6086765200
2010-11-23,5129.3700,5129.3700,4970.4900,5063.2400,5377227600
2010-11-24,5022.1300,5206.4200,5017.9300,5206.1500,5408620000
2010-11-25,5228.2700,5278.3200,5226.9800,5259.8100,6078655600
2010-11-26,5255.2600,5256.4000,5169.0300,5227.6500,5407235200
2010-11-29,5214.4500,5273.7900,5180.6600,5248.7500,5007100000
2010-11-30,5238.5000,5257.1000,4960.7100,5110.8800,6460012400
2010-12-01,5090.4000,5139.9600,5071.3500,5116.8400,4082123600
2010-12-02,5175.2600,5192.6300,5135.6700,5138.4900,4774671600
2010-12-03,5135.8300,5145.8100,5052.4300,5100.3700,3763797600
2010-12-06,5103.8600,5114.0700,4989.2800,5016.5300,3413568000
2010-12-07,4999.5900,5088.7500,4931.8800,5084.5800,3368159600
2010-12-08,5077.5500,5133.2500,5059.5800,5069.9700,3301617800
2010-12-09,5047.0400,5047.0400,4964.2500,4964.9000,3503606800
2010-12-10,4944.9300,5045.9500,4935.2800,5039.1700,3041252800
2010-12-13,5063.0100,5179.5200,5063.0100,5179.0200,4556354800
2010-12-14,5194.9400,5244.5300,5181.2000,5244.0400,4936328400
2010-12-15,5244.8000,5276.1400,5211.7000,5230.6800,4679572400
2010-12-16,5219.0800,5250.3900,5200.8800,5216.8500,3552044000
2010-12-17,5212.1400,5230.3300,5187.4000,5228.3400,3041214400
2010-12-20,5246.4200,5264.2100,5043.6600,5163.5300,4558775600
2010-12-21,5166.3400,5223.4000,5123.2700,5222.7900,4038840800
2010-12-22,5225.7700,5226.1800,5157.3200,5174.5400,4077913600
2010-12-23,5161.2600,5170.1800,5060.5300,5069.5200,3460813600
2010-12-24,5046.9400,5046.9400,4947.2200,4991.5400,3095078600
2010-12-27,4993.3800,5048.6000,4832.5300,4849.6300,3415533600
2010-12-28,4820.8200,4827.3500,4700.5600,4730.5000,2955424800
2010-12-29,4730.6300,4813.2400,4723.2900,4812.5300,2147683600
2010-12-30,4810.4400,4846.6500,4777.8400,4828.4900,2353224000
2010-12-31,4833.8900,4936.7200,4833.8900,4936.7200,2765461400
2011-01-04,4964.2100,5012.0600,4938.9400,5011.5000,3699564400
2011-01-05,4989.1100,5038.8700,4964.8700,5028.7700,3475221600
2011-01-06,5026.3300,5047.2600,4992.1700,5001.2800,3123874400
2011-01-07,4990.7000,5028.2700,4945.7800,4975.1400,3499623200
2011-01-10,4966.5600,4970.4200,4816.5800,4830.5600,3113786200
2011-01-11,4811.1600,4815.5000,4747.4900,4804.8200,2750608800
2011-01-12,4813.4800,4846.9500,4764.4700,4833.5800,2691439800
2011-01-13,4851.6800,4859.5300,4810.9000,4826.7600,2544377200
2011-01-14,4816.6600,4816.6600,4719.1500,4723.4300,2781177400
2011-01-17,4690.8800,4691.5700,4507.5700,4519.9100,3067751000
2011-01-18,4502.0600,4550.2900,4483.5000,4536.9600,1944286600
2011-01-19,4538.9900,4646.0900,4530.6100,4646.0900,2436093800
2011-01-20,4637.7700,4637.7700,4476.5600,4477.3600,2865246400
2011-01-21,4459.9900,4549.5900,4445.2300,4506.3200,2709504200
2011-01-24,4506.6100,4521.1300,4397.0200,4398.5000,2522068200
2011-01-25,4390.1600,4392.2100,4307.9100,4341.9100,2133616800
2011-01-26,4339.8600,4426.2500,4339.8600,4424.8900,1974312400
2011-01-27,4397.9300,4514.4300,4369.8700,4502.8100,2796481600
2011-01-28,4497.8300,4559.3600,4493.8400,4548.2100,2581766400
2011-01-31,4544.3300,4611.0000,4536.1900,4610.8600,2640632200
2011-02-01,4612.4000,4638.6100,4604.9100,4630.5800,2394669600
2011-02-09,4597.5400,4654.5900,4584.9000,4609.7200,2754208400
2011-02-10,4604.8400,4734.0600,4602.3300,4733.9700,3457824800
2011-02-11,4736.2700,4803.1000,4729.3900,4786.8100,3991598400
2011-02-14,4792.8500,4884.9900,4792.8500,4872.5000,4781513200
2011-02-15,4878.6800,4932.3300,4862.7700,4869.6900,5155704000
2011-02-16,4860.8900,4952.9500,4855.9500,4952.6700,4467136800
2011-02-17,4962.1300,4990.7500,4917.9500,4987.4800,5044532800
2011-02-18,4977.2200,4984.1800,4915.6700,4941.4300,4290672000
2011-02-21,4911.8100,5043.2500,4905.3600,5042.9700,4737022000
2011-02-22,5052.3600,5058.7500,4908.2500,4909.7500,5738196000
2011-02-23,4891.2500,4983.2300,4891.2500,4979.0600,4483006400
2011-02-24,4976.3400,5033.1000,4963.7600,5027.7300,5009068400
2011-02-25,5019.5000,5039.7900,4964.3500,5032.8000,4445544800
2011-02-28,5040.2200,5095.5700,5007.6500,5095.2100,5124278800
2011-03-01,5099.7000,5143.7700,5082.0400,5122.4400,5779841600
2011-03-02,5099.4800,5120.4100,5024.8600,5108.7400,5314279200
2011-03-03,5106.3900,5124.6100,5000.5400,5009.0500,5171038800
2011-03-04,5005.5600,5067.9200,4989.6500,5067.6200,4255960400
2011-03-07,5085.4600,5138.6500,5085.4600,5138.2500,5747858800
2011-03-08,5135.3600,5166.3600,5113.0900,5165.7300,5314008000
2011-03-09,5168.1300,5186.0300,5147.8700,5181.3700,5114619600
2011-03-10,5174.0300,5174.0300,5139.7800,5143.4100,5231988800
2011-03-11,5118.0700,5200.7000,5113.4800,5139.7500,5171933600
2011-03-14,5127.1400,5190.7300,5111.0100,5190.0400,5341013200
2011-03-15,5178.0900,5178.0900,5016.8800,5131.3300,6333606400
2011-03-16,5122.2700,5200.0600,5119.1900,5199.3600,5556132000
2011-03-17,5151.6400,5185.4200,5080.5300,5104.1300,5674077600
2011-03-18,5133.7700,5160.8000,5105.0600,5126.9300,4267683200
2011-03-21,5120.6700,5130.9300,5062.7900,5086.1100,4191967600
2011-03-22,5093.4100,5102.4300,5020.7500,5085.8100,3910700000
2011-03-23,5084.7700,5155.5900,5076.7200,5155.3400,4637356000
2011-03-24,5159.2000,5185.5000,5149.6600,5169.2600,4899669200
2011-03-25,5164.8200,5218.0600,5164.7800,5212.3500,5857739600
2011-03-28,5223.0700,5231.7300,5187.4500,5199.5500,6912303200
2011-03-29,5185.6800,5191.5400,5105.0300,5111.1500,7033332800
2011-03-30,5101.1100,5117.2200,5036.2900,5064.5400,5362860000
2011-03-31,5065.1200,5079.2300,4985.0200,5000.4000,4579340400
2011-04-01,4999.7600,5065.0800,4991.7900,5065.0800,3911730400
2011-04-06,5046.9000,5070.3400,5019.4900,5057.8400,4571476000
2011-04-07,5056.0900,5090.0200,5045.1900,5089.7500,4496888800
2011-04-08,5087.3100,5149.0500,5079.6500,5148.8000,4537160400
2011-04-11,5157.0700,5162.4900,5102.7100,5107.1400,5261755200
2011-04-12,5096.5700,5139.0300,5083.3900,5114.4600,5271436400
2011-04-13,5098.6400,5165.4900,5069.3900,5165.2100,4887132800
2011-04-14,5162.3100,5175.2400,5140.0000,5150.8700,4891312000
2011-04-15,5143.3000,5162.4200,5103.0900,5162.4200,5279411200
2011-04-18,5149.3400,5179.4500,5140.4100,5178.8900,5646023200
2011-04-19,5149.6600,5153.5600,5095.6000,5116.1400,6401797600
2011-04-20,5116.1100,5154.7400,5116.1100,5152.4000,5087671600
2011-04-21,5169.6200,5191.0100,5159.9600,5188.1100,5383070800
2011-04-22,5187.7600,5193.2100,5150.4200,5165.1200,5498767200
2011-04-25,5152.0700,5152.0700,5054.7700,5054.7700,5011404400
2011-04-26,5033.7900,5047.3400,4943.0600,4970.5700,3925772000
2011-04-27,4977.9500,5003.8600,4872.5100,4913.5000,4112825600
2011-04-28,4920.9400,4937.1100,4752.4100,4755.4200,4077560000
2011-04-29,4749.5300,4837.0000,4738.4500,4836.8700,3011031000
2011-05-03,4836.8600,4920.7100,4816.0200,4920.5700,3546053600
2011-05-04,4900.4400,4900.4400,4798.4100,4814.7800,4062791600
2011-05-05,4792.1300,4842.3700,4784.7000,4827.2100,3470003200
2011-05-06,4787.5200,4874.9800,4764.8400,4849.9700,3690577200
2011-05-09,4855.8400,4897.7600,4855.8400,4889.9200,3456250800
2011-05-10,4893.9500,4918.8700,4871.4500,4918.6700,3522454400
2011-05-11,4919.2400,4949.0200,4880.3100,4929.4900,4237492400
2011-05-12,4896.3400,4940.8200,4863.1200,4863.7900,4735557200
2011-05-13,4860.0300,4903.1100,4817.8300,4902.5600,4246408400
2011-05-16,4900.0000,4931.1300,4892.2400,4900.7100,4099534400
2011-05-17,4892.2900,4912.7100,4823.0600,4873.9500,4686059600
2011-05-18,4859.3200,4907.7500,4850.4500,4906.1900,3608075200
2011-05-19,4912.8100,4929.2100,4875.8000,4879.8900,3468265600
2011-05-20,4875.0800,4886.5900,4837.9800,4863.1900,3021996400
2011-05-23,4853.9000,4853.9200,4677.4600,4679.5300,4285262400
2011-05-24,4656.0100,4676.8400,4590.1300,4672.0800,3287198000
2011-05-25,4667.6400,4689.6900,4613.6800,4618.7500,3418169200
2011-05-26,4635.9500,4662.2900,4572.3200,4572.9400,3570184000
2011-05-27,4561.7700,4567.2300,4425.7600,4428.8900,3390238400
2011-05-30,4403.0000,4427.0000,4339.0800,4345.0500,2659257600
2011-05-31,4347.9900,4444.5900,4339.6300,4444.2800,2647238400
2011-06-01,4439.3900,4494.0000,4424.2000,4490.8900,2746729400
2011-06-02,4434.8600,4452.5300,4363.9000,4430.0000,3038598800
2011-06-03,4425.4900,4514.3100,4424.2000,4506.2000,2671969200
2011-06-07,4496.9600,4548.2200,4490.6200,4547.3000,2535242800
2011-06-08,4542.7000,4568.2900,4486.6500,4562.9700,2969370400
2011-06-09,4552.0700,4553.7100,4456.5900,4456.7300,3012745200
2011-06-10,4442.5100,4469.5800,4383.2000,4469.0500,2716272800
2011-06-13,4439.8700,4475.6900,4408.0600,4468.7900,2290297400
2011-06-14,4466.9900,4546.7300,4461.5300,4540.9400,2995558400
2011-06-15,4531.3600,4562.0400,4498.7800,4499.6900,2954781200
2011-06-16,4461.2600,4466.7800,4396.2100,4402.1400,2790606800
2011-06-17,4392.9800,4415.1600,4332.4900,4337.3700,2282689600
2011-06-20,4325.6000,4333.5700,4251.1100,4278.7500,2158850400
2011-06-21,4286.3600,4338.8500,4269.9200,4338.4200,2444865600
2011-06-22,4341.3600,4350.9200,4300.6400,4321.2200,2228088000
2011-06-23,4307.8100,4411.8600,4276.7300,4402.9400,2927737600
2011-06-24,4390.0900,4533.7100,4381.8000,4509.1800,4592928400
2011-06-27,4511.7600,4578.3200,4510.7200,4568.1900,3916460400
2011-06-28,4569.7600,4582.6200,4529.1800,4574.4800,3231001200
2011-06-29,4570.8400,4583.4900,4511.2800,4511.5400,3396370400
2011-06-30,4506.7500,4585.2600,4506.7400,4579.3300,3273795000
2011-07-01,4589.1700,4635.2500,4582.3300,4604.7500,3882020000
2011-07-04,4617.9500,4719.5700,4617.9500,4719.3900,5031479200
2011-07-05,4722.3300,4758.0800,4711.1700,4749.4200,4606850800
2011-07-06,4742.1700,4763.2400,4705.3800,4760.9200,4330434000
2011-07-07,4757.0700,4813.3400,4742.3700,4761.4500,4850316000
2011-07-08,4755.7500,4769.5500,4720.2300,4756.6100,3641059600
2011-07-11,4741.9800,4802.4400,4728.4900,4799.4200,3725219200
2011-07-12,4762.0900,4771.5900,4727.6700,4731.1200,4142080400
2011-07-13,4729.2000,4825.5000,4729.2000,4825.4200,4023526800
2011-07-14,4833.7500,4866.2400,4813.4900,4866.1700,4613078400
2011-07-15,4853.7500,4896.1000,4842.7900,4896.0400,4781930400
2011-07-18,4902.2200,4919.1400,4876.4800,4895.2600,4843666400
2011-07-19,4871.6800,4871.9300,4822.4500,4843.7100,4150607200
2011-07-20,4864.2800,4881.4600,4801.6100,4849.0600,3945111200
2011-07-21,4846.3400,4850.5500,4782.4000,4784.3900,3879897200
2011-07-22,4791.4600,4822.8100,4781.4100,4800.9400,3316057600
2011-07-25,4784.9700,4784.9700,4597.7400,4613.7300,4350413200
2011-07-26,4604.9900,4634.3100,4576.9300,4633.3700,2841260600
2011-07-27,4621.5000,4716.3000,4596.4300,4710.3800,3221238600
2011-07-28,4670.9200,4685.4600,4633.6700,4680.9000,3191405200
2011-07-29,4678.7800,4694.0600,4611.9000,4628.3200,2939857200
2011-08-01,4622.7000,4665.1800,4607.5600,4644.4600,2498278200
2011-08-02,4627.3800,4627.3800,4539.4300,4610.7800,3058629000
2011-08-03,4565.7500,4638.6400,4551.4800,4625.1700,2743907600
2011-08-04,4631.4200,4671.0000,4631.2800,4649.4200,2591344000
2011-08-05,4504.0800,4589.0800,4472.6200,4559.0200,3073141000
2011-08-08,4494.3800,4514.6200,4242.8700,4330.7700,4171750400
