date,open,high,low,close,volume
2010-04-02,67.8879592200,68.6006937000,67.7097756000,68.0364455700,40777535
2010-04-06,68.4522073500,69.4322172600,68.0364455700,68.2740237300,53809591
2010-04-07,68.3037210000,68.5412991600,66.9376465800,67.6503810600,50601633
2010-04-08,66.8188575000,68.2146291900,66.8188575000,67.0564356600,46876305
2010-04-09,67.1158302000,68.3631155400,67.0861329300,68.1255373800,38392741
2010-04-12,68.3037210000,68.4522073500,65.9576366700,66.6109766100,57895624
2010-04-13,66.5218848000,68.6600882400,66.0764257500,68.3928128100,84063856
2010-04-14,68.6600882400,68.6600882400,67.5909865200,67.9473537600,38865502
2010-04-15,68.1849319200,68.2443264600,66.7891602300,67.6206837900,42311790
2010-04-16,67.3237110900,67.3534083600,65.3933885400,65.5121776200,54964770
2010-04-19,64.4133786300,64.4133786300,60.8497062300,61.0575871200,123269959
2010-04-20,61.0278898500,61.4733489000,59.3945400000,60.9981925800,63866293
2010-04-21,60.7606144200,62.0375970300,60.2557608300,61.9485052200,55737608
2010-04-22,61.4436516300,61.4436516300,59.6321181600,59.9587881300,69600677
2010-04-23,59.9884854000,61.9188079500,59.2460536500,60.5527335300,83772876
2010-04-26,60.6418253400,61.7406243300,60.0478799400,60.7606144200,46179483
2010-04-27,60.1666690200,60.4636417200,58.7412000600,59.7212099700,57834285
2010-04-28,59.7212099700,59.7212099700,59.7212099700,59.7212099700,0
2010-04-29,60.1369717500,61.1763762000,59.8696963200,59.9587881300,54096309
2010-04-30,60.2854581000,61.2654680100,59.8696963200,61.1466789300,52265741
2010-05-04,60.0478799400,61.0872843900,59.0975673000,59.9587881300,46170463
2010-05-05,59.2460536500,60.4339444500,58.4145300900,60.3151553700,54733838
2010-05-06,59.6915127000,59.6915127000,56.4248130000,56.5436020800,74669511
2010-05-07,55.4151058200,56.6623911600,54.7914631500,55.0884358500,61558279
2010-05-10,55.5932894400,56.8702720500,54.9399495000,56.3654184600,45360001
2010-05-11,57.7314928800,57.9690710400,54.9399495000,55.6823812500,59396296
2010-05-12,54.8508576900,57.1375474800,54.7320686100,56.9890611300,81130496
2010-05-13,56.7217857000,59.2757509200,56.4248130000,58.5333191700,78035578
2010-05-14,57.9393737700,58.3254382800,57.1078502100,57.6127038000,38321249
2010-05-17,56.9296665900,56.9296665900,55.2369222000,55.4151058200,43804793
2010-05-18,55.6229867100,57.9096765000,55.5932894400,57.4642174500,62168559
2010-05-19,56.8999693200,58.4145300900,56.4248130000,57.1969420200,40046627
2010-05-20,56.7217857000,57.7611901500,55.8011703300,56.1575375700,38877427
2010-05-21,54.8805549600,57.3157311000,54.6429768000,57.1078502100,40777827
2010-05-24,57.5533092600,59.3945400000,57.5533092600,58.6224109800,61911238
2010-05-25,58.2066492000,58.3848328200,56.3951157300,56.8405747800,52506336
2010-05-26,57.0484556700,57.5533092600,56.2466293800,56.7514829700,25592461
2010-05-27,56.6623911600,57.3751256400,55.8308676000,57.3454283700,31281232
2010-05-28,57.9690710400,58.2066492000,56.5139048100,56.8108775100,32337600
2010-05-31,56.1278403000,56.7514829700,54.9399495000,55.0587385800,51779891
2010-06-01,54.8508576900,55.6229867100,54.3460041000,54.7023713400,41838832
2010-06-02,54.5835822600,54.8805549600,53.6629668900,54.6429768000,31485389
2010-06-03,54.9102522300,55.2369222000,53.9302423200,54.0490314000,41470018
2010-06-04,53.8411505100,54.2866095600,53.6035723500,53.9599395900,28804637
2010-06-07,53.1581133000,53.6035723500,52.2374979300,52.3859842800,47409887
2010-06-08,52.5344706300,52.8908378700,51.0199098600,51.6732498000,40051743
2010-06-09,51.9405252300,55.0587385800,50.9902125900,54.9399495000,93220918
2010-06-10,53.3057547000,54.4730340000,53.1501174600,53.3057547000,52437769
2010-06-11,53.5781198700,55.1344922700,53.3446640100,53.7726664200,63179327
2010-06-17,54.1228502100,54.9788550300,53.5781198700,53.8893943500,47895735
2010-06-18,53.9283036600,55.2512202000,53.6170291800,54.0839409000,65781891
2010-06-21,54.4730340000,56.9632298400,53.8893943500,56.3406808800,98921549
2010-06-22,56.1072250200,57.0799577700,55.8737691600,56.3795901900,43036535
2010-06-23,56.0294064000,56.5352274300,54.8232177900,55.4457667500,39150500
2010-06-24,55.2901295100,56.4184995000,54.6286712400,55.7959505400,34387096
2010-06-25,55.4457667500,56.3406808800,55.2512202000,56.0294064000,32535651
2010-06-28,56.0294064000,57.0021391500,55.3290388200,56.1461343300,48930056
2010-06-29,56.2239529500,56.4184995000,53.4613919400,53.5392105600,65494721
2010-06-30,53.2668453900,53.9283036600,52.6053871200,52.9166616000,34558958
2010-07-01,52.7610243600,53.6948478000,52.4497498800,52.5275685000,32989253
2010-07-02,52.7221150500,53.2279360800,51.1268333400,53.1890267700,44785293
2010-07-05,52.3330219500,53.5003012500,51.3991985100,52.6442964300,35989580
2010-07-06,52.6832057400,53.8893943500,52.3330219500,53.8115757300,50169905
2010-07-07,53.4613919400,53.8115757300,52.9166616000,53.5392105600,33977340
2010-07-08,54.0061222800,54.7064898600,53.4224826300,53.6559384900,45101784
2010-07-09,53.7337571100,56.3795901900,53.2668453900,55.3679481300,76856389
2010-07-12,55.3679481300,57.0410484600,55.0566736500,56.1461343300,58299174
2010-07-13,55.2901295100,55.9126784700,54.7064898600,55.1344922700,44913760
2010-07-14,55.3290388200,56.9632298400,55.3290388200,56.0683157100,60363343
2010-07-15,56.0683157100,56.8854112200,54.7453991700,54.8621271000,47460309
2010-07-16,54.4730340000,55.3679481300,54.0839409000,55.0566736500,40892325
2010-07-19,54.7453991700,56.9243205300,54.3952153800,56.5352274300,65708689
2010-07-20,56.7686832900,58.2083277600,56.4184995000,57.0021391500,79072757
2010-07-21,57.1188670800,57.3134136300,56.4574088100,57.0021391500,44902488
2010-07-22,56.7686832900,57.7803253500,56.3795901900,57.5857788000,56509381
2010-07-23,57.5857788000,58.9476046500,57.3134136300,58.0526905200,76799211
2010-07-26,58.0526905200,58.3639650000,57.4301415600,57.9359625900,40369550
2010-07-27,57.6246881100,57.6246881100,56.6519553600,56.8465019100,52103320
2010-07-28,57.1966857000,58.9086953400,56.7297739800,58.6363301700,85532236
2010-07-29,58.7530581000,59.2199698200,58.0526905200,58.6752394800,69649439
2010-07-30,58.3639650000,58.5585115500,57.8192346600,58.2861463800,33083139
2010-08-02,58.0137812100,59.5312443000,57.8581439700,59.5312443000,65421012
2010-08-03,59.5701536100,59.6868815400,57.9748719000,58.0137812100,62854668
2010-08-04,57.9748719000,58.0915998300,56.5741367400,57.5468694900,75269997
2010-08-05,57.3912322500,57.3912322500,56.1072250200,56.5352274300,64461099
2010-08-06,56.4184995000,57.3523229400,55.6403133000,57.1577763900,63904291
2010-08-09,57.0021391500,57.5857788000,56.4184995000,56.8075926000,65817780
2010-08-10,56.8854112200,57.1577763900,54.5897619300,54.7453991700,70934886
2010-08-11,54.6675805500,55.6014039900,54.5119433100,54.9399457200,40185978
2010-08-12,54.3952153800,54.9399457200,53.7726664200,54.0450315900,52092833
2010-08-13,54.2006688300,54.5508526200,53.3057547000,54.4341246900,65122982
2010-08-16,54.1228502100,55.9515877800,53.8893943500,55.6403133000,70298086
2010-08-17,55.6792226100,56.3017715700,55.1734015800,56.0683157100,58280094
2010-08-18,56.1072250200,56.7686832900,55.4457667500,55.6403133000,72467574
2010-08-19,55.6403133000,56.6519553600,54.9788550300,56.2239529500,88905564
2010-08-20,55.6403133000,56.6130460500,55.0955829600,55.2123108900,62482199
2010-08-23,55.2512202000,56.7297739800,55.2512202000,55.7959505400,57525198
2010-08-24,55.7181319200,56.5741367400,55.0566736500,55.9515877800,48256463
2010-08-25,55.6014039900,55.7570412300,54.3952153800,54.5897619300,49499195
2010-08-26,55.0955829600,55.2123108900,54.2006688300,54.3563060700,29704170
2010-08-27,54.4341246900,54.9788550300,54.0061222800,54.3952153800,35648958
2010-08-30,54.7064898600,55.2512202000,54.3563060700,54.8621271000,52065218
2010-08-31,54.6286712400,54.9788550300,54.1617595200,54.4341246900,51313006
2010-09-01,54.7453991700,55.7959505400,53.6559384900,54.4341246900,90479283
2010-09-02,55.5624946800,55.5624946800,54.2784874500,54.7453991700,67694138
2010-09-03,54.7453991700,54.7453991700,53.8115757300,54.2784874500,61894269
2010-09-06,54.5119433100,55.4846760600,54.0061222800,55.3679481300,104581943
2010-09-07,55.4457667500,55.7959505400,54.6675805500,55.0955829600,58235840
2010-09-08,54.6675805500,54.7453991700,53.6948478000,54.0450315900,86168491
2010-09-09,54.0450315900,54.0839409000,52.3330219500,52.6832057400,111465647
2010-09-10,52.7221150500,52.9555709100,51.7493823000,52.5664778100,53410553
2010-09-13,52.3330219500,53.1112081500,51.7493823000,52.4886591900,72412342
2010-09-14,52.8388429800,53.1890267700,52.1773847100,52.5275685000,61653853
2010-09-15,52.6442964300,52.6442964300,51.7493823000,51.8661102300,44861148
2010-09-16,51.7493823000,51.7493823000,50.1930099000,50.6599216200,73439103
2010-09-17,50.9322867900,51.0879240300,50.1930099000,50.4264657600,43280633
2010-09-20,50.4264657600,50.4264657600,50.4264657600,50.4264657600,0
2010-09-21,50.5821030000,50.9711961000,50.0762819700,50.3486471400,33671474
2010-09-27,50.5821030000,50.6599216200,50.1541005900,50.3097378300,43203690
2010-09-28,50.2708285200,50.2708285200,48.9090026700,48.9479119800,63988129
2010-09-29,47.4693582000,49.3759143900,47.1580837200,48.5977281900,79916494
2010-09-30,48.1308164700,50.5431936900,47.9362699200,50.4264657600,76420556
2010-10-08,50.9322867900,52.4108405700,50.0373726600,51.9828381600,99243331
2010-10-11,52.0217474700,54.6675805500,51.9828381600,54.0450315900,168240264
2010-10-12,53.8115757300,54.3952153800,53.3057547000,54.3173967600,108929191
2010-10-13,54.3563060700,56.3795901900,54.0061222800,56.1850436400,211717370
2010-10-14,56.4574088100,58.3639650000,55.7959505400,55.9904970900,219500516
2010-10-15,55.7181319200,59.4923349900,55.6014039900,59.3366977500,282011075
2010-10-18,60.6985236000,62.0603494500,59.1810605100,59.7257908500,267097716
2010-10-19,59.7257908500,59.9203374000,58.3639650000,59.7647001600,144202185
2010-10-20,59.2588791300,61.2821632500,58.7530581000,59.4145163700,185767858
2010-10-21,59.4145163700,59.4923349900,56.6130460500,57.1577763900,150426073
2010-10-22,56.9632298400,57.3523229400,55.9515877800,56.6130460500,109896506
2010-10-25,56.7297739800,58.1694184500,55.4068574400,57.2745043200,143474639
2010-10-26,57.4301415600,58.2472370700,56.0294064000,56.8854112200,107789175
2010-10-27,56.6519553600,58.2861463800,55.9904970900,56.1461343300,121544448
2010-10-28,56.1461343300,57.1966857000,55.5235853700,56.6908646700,99319456
2010-10-29,57.1188670800,57.1188670800,55.6403133000,56.3406808800,97225797
2010-11-01,56.4574088100,57.3523229400,56.3017715700,57.0021391500,116241177
2010-11-02,57.0021391500,57.5079601800,55.5235853700,56.4184995000,137575640
2010-11-03,56.4184995000,58.2861463800,55.8737691600,57.1577763900,192927706
2010-11-04,57.3912322500,57.7025067300,56.4184995000,57.1966857000,159439685
2010-11-05,57.8192346600,58.1305091400,56.7297739800,57.2745043200,148253623
2010-11-08,57.5079601800,58.8308767200,57.3523229400,58.0137812100,158999856
2010-11-09,58.1694184500,58.3639650000,56.0294064000,56.4574088100,168692580
2010-11-10,56.2239529500,56.2239529500,54.3952153800,54.9399457200,185659480
2010-11-11,54.9010364100,56.2239529500,54.6675805500,55.4068574400,140741160
2010-11-12,55.0177643400,55.0177643400,51.9828381600,52.0606567800,162468793
2010-11-15,52.3330219500,52.8777522900,51.2046519600,52.6442964300,102330904
2010-11-16,52.1384754000,52.1773847100,50.4653750700,50.6988309300,101346354
2010-11-17,50.2708285200,51.9828381600,49.9984633500,51.0879240300,88936367
2010-11-18,51.5548357500,51.7882916100,50.7766495500,51.3213798900,51868061
2010-11-19,51.5159264400,51.5937450600,50.0373726600,51.0490147200,80225581
2010-11-22,50.1930099000,50.6988309300,49.8039168000,50.0762819700,81871304
2010-11-23,49.9206447300,49.9206447300,48.7144561200,49.2591864600,82534428
2010-11-24,49.2202771500,50.2708285200,49.1813678400,49.7650074900,59367417
2010-11-25,50.1930099000,50.8544681700,49.3759143900,50.5821030000,85551206
2010-11-26,50.9322867900,51.3602892000,50.2319192100,50.7377402400,72170185
2010-11-29,50.4653750700,50.7766495500,49.9595540400,50.4264657600,44456207
2010-11-30,50.2708285200,50.5042843800,48.7533654300,49.3759143900,70465506
2010-12-01,49.2591864600,49.8817354200,49.1035492200,49.5704609400,31699307
2010-12-02,50.3875564500,50.4653750700,49.6093702500,49.7650074900,46735608
2010-12-03,49.8428261100,50.1541005900,49.5315516300,49.8817354200,33562275
2010-12-06,50.0762819700,51.0490147200,49.8428261100,50.7766495500,67233922
2010-12-07,50.5821030000,51.0101054100,50.0762819700,50.8155588600,50371023
2010-12-08,50.7377402400,50.8544681700,50.0762819700,50.2319192100,46375216
2010-12-09,49.9984633500,50.0373726600,49.3370050800,49.4148237000,50052445
2010-12-10,49.1813678400,49.9984633500,49.1424585300,49.7260981800,33921914
2010-12-13,49.9206447300,50.6988309300,49.5315516300,50.5821030000,83881971
2010-12-14,50.5821030000,50.9322867900,50.1151912800,50.3875564500,54829480
2010-12-15,50.4264657600,50.8544681700,50.2319192100,50.3486471400,72040472
2010-12-16,50.3097378300,50.3486471400,49.5315516300,49.7650074900,60753484
2010-12-17,49.7260981800,49.7260981800,49.2591864600,49.4926423200,57386953
2010-12-20,49.5704609400,49.6093702500,47.8973606100,48.3642723300,91831797
2010-12-21,48.4420909500,50.0762819700,48.0529978500,49.7650074900,97255977
2010-12-22,49.7260981800,49.9984633500,48.6366375000,48.7922747400,58037506
2010-12-23,48.9090026700,50.6210123100,48.5588188800,49.4148237000,85513637
2010-12-24,49.0257306000,50.0762819700,48.7533654300,49.5704609400,61330576
2010-12-27,50.2319192100,50.5042843800,48.5588188800,48.6755468100,62916617
2010-12-28,48.6366375000,49.3370050800,48.0919071600,48.1697257800,50643978
2010-12-29,48.3253630200,48.6755468100,47.8584513000,48.2086350900,43781538
2010-12-30,48.2475444000,48.5199095700,47.4304488900,47.8973606100,49486273
2010-12-31,47.9751792300,48.2475444000,47.6639047500,48.2086350900,70100841
2011-01-04,48.3253630200,49.3370050800,47.8584513000,49.0646399100,104301454
2011-01-05,49.4148237000,50.2319192100,49.1424585300,49.4537330100,107014161
2011-01-06,49.5315516300,50.1541005900,49.0257306000,49.2980957700,63954083
2011-01-07,49.3759143900,52.5664778100,48.9479119800,51.4770171300,278797594
2011-01-10,51.0101054100,51.9050195400,50.3097378300,50.8544681700,128007500
2011-01-11,50.5821030000,52.2162940200,50.5821030000,52.1384754000,114502560
2011-01-12,52.2941126400,52.5275685000,51.3991985100,52.4886591900,103066730
2011-01-13,52.4886591900,52.7221150500,51.8661102300,51.9050195400,55412160
2011-01-14,51.7104729900,51.7104729900,50.8544681700,51.1268333400,58900525
2011-01-17,50.4653750700,50.9711961000,48.2864537100,49.0646399100,85126256
2011-01-18,48.9090026700,49.7260981800,48.7144561200,49.3759143900,39880973
2011-01-19,49.4148237000,49.9206447300,48.9479119800,49.8817354200,39144999
2011-01-20,49.6871888700,49.8428261100,48.5199095700,48.5588188800,45362809
2011-01-21,48.5977281900,51.2824705800,48.5588188800,49.6093702500,69001299
2011-01-24,49.4926423200,49.9984633500,49.0646399100,49.5704609400,40025944
2011-01-25,49.6093702500,50.3875564500,49.2980957700,50.0762819700,49402537
2011-01-26,50.1930099000,50.3097378300,49.8817354200,50.1151912800,32488433
2011-01-27,49.6093702500,50.0762819700,48.6755468100,49.9206447300,69649478
2011-01-28,49.6871888700,49.9595540400,48.9868212900,49.3759143900,53000399
2011-01-31,49.4148237000,49.7260981800,49.0257306000,49.4926423200,52767631
2011-02-01,49.5315516300,49.6871888700,49.2202771500,49.6482795600,41824771
2011-02-09,49.4537330100,49.9206447300,48.9868212900,49.1424585300,50344812
2011-02-10,49.0646399100,49.7650074900,48.9090026700,49.6871888700,47401671
2011-02-11,49.6093702500,49.7260981800,49.1424585300,49.6093702500,86524659
2011-02-14,49.5315516300,51.3602892000,49.4926423200,51.1268333400,155522887
2011-02-15,51.1657426500,51.3602892000,50.5821030000,50.6988309300,111743067
2011-02-16,50.5042843800,50.6599216200,50.1151912800,50.4264657600,108130990
2011-02-17,50.7377402400,51.3991985100,50.5042843800,50.8933774800,107896347
2011-02-18,50.7377402400,51.2824705800,50.2319192100,50.7377402400,68116200
2011-02-21,50.3097378300,50.6599216200,50.0373726600,50.6210123100,76184521
2011-02-22,50.5431936900,50.5431936900,49.0257306000,49.2202771500,93354989
2011-02-23,49.1035492200,49.5315516300,48.6755468100,49.0646399100,66811755
2011-02-24,49.0257306000,49.0646399100,48.5588188800,49.0257306000,97281919
2011-02-25,48.9868212900,49.6482795600,48.7144561200,49.2202771500,61226468
2011-02-28,49.2202771500,49.5704609400,48.8311840500,49.4537330100,50718950
2011-03-01,49.5315516300,50.6210123100,49.5315516300,50.3875564500,128630210
2011-03-02,50.1151912800,51.9050195400,49.9206447300,51.2824705800,198210460
2011-03-03,51.2824705800,53.6559384900,51.2824705800,52.3330219500,263696326
2011-03-04,52.0995660900,52.8777522900,51.8661102300,52.7610243600,120797971
2011-03-07,52.8388429800,53.7726664200,52.4108405700,52.9555709100,121331696
2011-03-08,52.8777522900,53.7726664200,52.6832057400,53.0333895300,95174193
2011-03-09,53.2279360800,53.6559384900,52.8388429800,52.9555709100,75569415
2011-03-10,52.7999336700,52.7999336700,51.3991985100,51.5159264400,94145605
2011-03-11,51.4381078200,51.7104729900,50.6599216200,50.9711961000,64682922
2011-03-14,50.9322867900,51.3991985100,50.8544681700,51.0490147200,44064900
2011-03-15,50.8933774800,50.8933774800,49.5704609400,50.2319192100,92725768
2011-03-16,50.1541005900,50.8933774800,49.8817354200,50.6210123100,62901816
2011-03-17,50.1151912800,50.4653750700,49.8428261100,50.0373726600,46829496
2011-03-18,50.3875564500,50.6988309300,49.9984633500,50.1930099000,43770807
2011-03-21,50.1930099000,50.7766495500,50.0373726600,50.3486471400,46708141
2011-03-22,50.5042843800,51.7882916100,49.9206447300,51.2824705800,70018764
2011-03-23,51.1657426500,52.0606567800,51.0101054100,51.6715636800,56238253
2011-03-24,51.7493823000,52.0606567800,51.0490147200,51.2824705800,39629180
2011-03-25,51.3991985100,52.7999336700,51.3991985100,52.1384754000,83143551
2011-03-28,52.7221150500,53.3446640100,52.1773847100,52.2941126400,89692561
2011-03-29,52.4108405700,53.8893943500,52.3719312600,52.9944802200,116597369
2011-03-30,53.4224826300,54.4730340000,53.1112081500,53.8893943500,171723152
2011-03-31,53.8893943500,54.0839409000,52.5664778100,52.9944802200,78290829
2011-04-01,52.9166616000,55.1344922700,52.9166616000,55.0177643400,139484638
2011-04-06,55.0566736500,56.8075926000,55.0566736500,56.7686832900,191242695
2011-04-07,56.7297739800,57.1966857000,56.3017715700,56.6130460500,98951023
2011-04-08,56.5352274300,57.1966857000,55.9904970900,56.4963181200,68431749
2011-04-11,56.6519553600,57.9748719000,56.3795901900,56.5352274300,120906813
2011-04-12,56.3795901900,57.0799577700,55.6014039900,56.1461343300,87681115
2011-04-13,55.7959505400,58.5585115500,55.7570412300,58.3250556900,114475526
2011-04-14,58.6752394800,59.3756070600,58.0526905200,58.2083277600,126396923
2011-04-15,57.9748719000,58.9476046500,57.5857788000,58.6752394800,72972838
2011-04-18,58.4028743100,59.1421512000,57.9748719000,58.3639650000,79681035
2011-04-19,57.7803253500,58.3639650000,56.6519553600,56.6908646700,85498252
2011-04-20,56.8075926000,57.5857788000,56.0683157100,56.4574088100,60869160
2011-04-21,56.9243205300,57.5857788000,56.3795901900,56.6130460500,56955897
2011-04-22,56.6130460500,57.0021391500,55.9515877800,56.2239529500,47599632
2011-04-25,56.6908646700,57.3134136300,56.0294064000,56.5741367400,75979221
2011-04-26,56.7297739800,57.4301415600,56.4184995000,57.3912322500,84160008
2011-04-27,57.7025067300,58.3250556900,56.2239529500,56.8854112200,97470766
2011-04-28,56.8854112200,56.8854112200,56.8854112200,56.8854112200,0
2011-04-29,57.1966857000,57.3523229400,54.4730340000,55.5624946800,101688583
2011-05-03,55.4068574400,56.0683157100,54.9399457200,55.6014039900,47035506
2011-05-04,55.2512202000,55.9126784700,53.4613919400,53.8115757300,81001236
2011-05-05,53.5003012500,54.4341246900,53.0333895300,54.0061222800,46974559
2011-05-06,53.3835733200,54.3563060700,53.1501174600,53.7726664200,36757391
2011-05-09,53.6948478000,54.3563060700,53.3057547000,53.5392105600,30554676
2011-05-10,53.6948478000,54.4341246900,53.3446640100,54.3563060700,36795361
2011-05-11,54.3563060700,54.6675805500,53.7337571100,54.0061222800,27344003
2011-05-12,53.7337571100,54.2395781400,53.0722988400,53.1112081500,37059483
2011-05-13,53.2279360800,53.8115757300,52.4886591900,53.8115757300,52149614
2011-05-16,53.5003012500,54.1228502100,53.2279360800,53.2668453900,37488832
2011-05-17,53.3057547000,54.4730340000,52.9944802200,54.1228502100,48282261
2011-05-18,54.0450315900,55.3290388200,53.8504850400,55.0566736500,54624469
2011-05-19,55.1734015800,55.7181319200,54.8621271000,55.0177643400,44471117
2011-05-20,54.9788550300,55.8348598500,54.8621271000,55.4068574400,51652211
2011-05-23,55.1344922700,55.3679481300,53.6948478000,53.9283036600,49529764
2011-05-24,53.7726664200,54.2395781400,53.6559384900,53.8893943500,33302192
2011-05-25,53.7726664200,53.9283036600,52.8388429800,52.9166616000,30456437
2011-05-26,53.3446640100,53.5003012500,52.7610243600,53.1112081500,32165477
2011-05-27,53.2279360800,54.0450315900,52.7999336700,53.2668453900,42690707
2011-05-30,53.1112081500,53.9283036600,52.7999336700,53.6948478000,32773527
2011-05-31,53.7337571100,53.9672129700,53.0722988400,53.9283036600,54862272
2011-06-01,53.6948478000,54.0061222800,53.2668453900,53.4613919400,43373105
2011-06-02,52.9166616000,53.1112081500,50.8544681700,51.3991985100,78054220
2011-06-03,51.2968088400,51.9111418800,51.1944200000,51.6551697800,38481953
2011-06-07,51.3991976800,51.8599474600,51.0920311600,51.7063642000,32112692
2011-06-08,51.7575586200,51.8087530400,50.0681427600,50.7848646400,71399603
2011-06-09,50.6824758000,50.6824758000,49.5050041400,49.6073929800,50650154
2011-06-10,49.7097818200,50.1705316000,49.5561985600,49.8633650800,41514189
2011-06-13,49.6585874000,50.3241148600,49.2490320400,50.1193371800,33499528
2011-06-14,50.0681427600,51.3991976800,49.8121706600,50.7848646400,59763717
2011-06-15,50.6824758000,50.6824758000,49.6073929800,49.7609762400,50642541
2011-06-16,49.5050041400,49.7097818200,49.0954487800,49.1978376200,43684110
2011-06-17,49.1978376200,49.6073929800,48.8906711000,48.9418655200,38151775
2011-06-20,48.8906711000,49.5050041400,48.6858934200,49.4026153000,49155845
2011-06-21,49.4538097200,49.7609762400,49.3002264600,49.5561985600,44032371
2011-06-22,49.8121706600,49.8121706600,48.9930599400,49.3002264600,44402682
2011-06-23,49.2490320400,50.1193371800,48.6346990000,49.8633650800,51462993
2011-06-24,49.6073929800,52.1159195600,49.5050041400,51.7063642000,108608292
2011-06-27,51.7063642000,52.2695028200,51.1944200000,51.5527809400,61879841
